team,name,state,country,district,active,elo,elo_recent,elo_mean,elo_max,wins,losses,ties,count,winrate
6662,FalconX,CA,USA,None,1,1435.1472,1467.87,1467.87,1552.79,17,24,2,43,0.4186
6663,Kamikaze Krew,MN,USA,None,0,NULL,1394.84,1394.84,1394.84,1,7,0,8,0.125
6664,LADYBOTS,TX,USA,fit,1,1425.09,1435.32,1435.32,1466.6,18,25,1,44,0.4205
6665,Nuns and Bolts,CA,USA,None,1,1455.0248000000001,1468.52,1468.52,1493.33,25,35,0,60,0.4167
6666,Tecmilenio NORTHERN HAWKS,All,Mexico,None,1,1427.71,1444.37,1444.37,1487.61,25,35,0,60,0.4167
6667,STEM Clippers,PA,USA,fma,0,NULL,1429.74,1429.74,1457.25,12,22,0,34,0.3529
6668,Scorpion ,CA,USA,None,1,1449.2072,1471.94,1471.94,1503.58,22,34,1,57,0.3947
6669,ATL Eagles Robotics,FL,USA,None,0,NULL,1452.34,1452.34,1452.34,6,12,0,18,0.3333
6670,Red Cat Robots,WI,USA,None,1,1416.5208,1407.45,1407.45,1411.42,11,19,0,30,0.3667
6671,Adamas Robotics,TX,USA,fit,0,NULL,1458.49,1458.49,1475.34,8,8,1,17,0.5
6672,Fusion Corps,TX,USA,fit,1,1674.98,1671.86,1671.86,1721.49,98,35,1,134,0.7351
6673,Alexis Tech Warriors,AB,Canada,None,0,NULL,1422.02,1422.02,1422.02,4,5,0,9,0.4444
6674,MIT Iron Eagles,AZ,USA,None,1,1470.8728,1465.43,1465.43,1490.92,25,24,1,50,0.51
6675,Ingenious Innovators,CT,USA,ne,0,NULL,1515.02,1515.02,1515.02,12,15,1,28,0.4464
6676,Tecmilenio - Thunder Hawks - 6676,All,Mexico,None,1,1442.08,1415.83,1415.83,1442.08,13,29,0,42,0.3095
6677,Team Avengers,MS,USA,None,1,1412.2336,1412.11,1412.11,1434.95,8,18,0,26,0.3077
6679,TESLA Robotics,AB,Canada,None,0,NULL,1525.65,1525.65,1529.05,17,11,0,28,0.6071
6680,TRIObotics,ID,USA,None,1,1413.2072,1411.24,1411.24,1443.92,18,25,0,43,0.4186
6682," A.S.T.R.O. Vikings",NM,USA,fit,1,1497.8808000000001,1486.36,1486.36,1527.92,20,38,3,61,0.3525
6683,The ROAR-Botics,AZ,USA,None,0,NULL,1414.88,1414.88,1418.18,9,14,0,23,0.3913
6684,RoboCats,TX,USA,None,0,NULL,1412.23,1412.23,1414.78,5,15,0,20,0.25
6685,Amped Up,FL,USA,None,1,1407.5664,1409.26,1409.26,1441.4,10,18,1,29,0.3621
6686,Bionic Broncos,FL,USA,None,1,1459.3872000000001,1464.08,1464.08,1480.5,13,16,0,29,0.4483
6687,Owltronics,TX,USA,None,0,NULL,1444.56,1444.56,1444.56,3,5,0,8,0.375
6688,West Valley Middle College Robotics Team,CA,USA,None,0,NULL,1360.05,1360.05,1391.07,4,14,0,18,0.2222
6689,Robit,All,Mexico,None,0,NULL,1445.38,1445.38,1445.38,2,8,0,10,0.2
6690,MV roboPride,NH,USA,ne,1,1494.13,1496.85,1496.85,1550.98,45,55,0,100,0.45
6691,Torque,NH,USA,ne,1,1531.37,1528.25,1528.25,1581.05,52,67,0,119,0.437
6692,Robofalcons,CA,USA,None,1,1410.7416,1401.15,1401.15,1419.87,10,18,1,29,0.3621
6693,TrailBLAZERS,SC,USA,None,1,1431.39,1403.99,1403.99,1431.39,7,20,0,27,0.2593
6694,INNOBOTICS,All,Mexico,None,1,1492.868,1483.55,1483.55,1505.52,21,18,0,39,0.5385
6695,Alpha Knights,CA,USA,None,1,1535.27,1530.78,1530.78,1575.65,30,34,1,65,0.4692
6696,Cardinal Dynamics,OR,USA,pnw,1,1533.01,1531.87,1531.87,1589.97,45,48,2,95,0.4842
6697,EUROBOTICS,All,Turkey,None,1,1442.1904,1432.78,1432.78,1462.89,14,22,0,36,0.3889
6699,Thunder Robotics,CA,USA,None,0,NULL,1464.14,1464.14,1507.68,12,12,0,24,0.5
6700,Patriot Robotics,AB,Canada,None,1,1433.8736000000001,1433.72,1433.72,1450.17,14,18,0,32,0.4375
6701,Phoenix ,SK,Canada,None,1,1399.3904000000002,1420.8,1420.8,1458.66,9,22,0,31,0.2903
6702,PrepaTec - StingBots,All,Mexico,None,1,1516.89,1474.14,1474.14,1516.89,34,35,1,70,0.4929
6703,Prince George Secondary School Robotics Club,BC,Canada,None,0,NULL,1394.94,1394.94,1394.94,2,7,0,9,0.2222
6704,Mid Pacific Owl Robotics,HI,USA,None,1,1514.48,1497.46,1497.46,1525.78,28,50,2,80,0.3625
6705,WildCat 5e,GA,USA,pch,1,1623.61,1679.84,1679.84,1847.96,129,73,4,206,0.6359
6706,GOLEM,All,China,None,1,1499.8784,1499.3,1499.3,1543.26,26,31,0,57,0.4561
6707,RCW Jaguar Robosapiens,MN,USA,None,1,1330.41,1323.76,1323.76,1396.77,7,26,2,35,0.2286
6708,Lobos Conalep,All,Mexico,None,0,NULL,1457.72,1457.72,1462.27,11,15,0,26,0.4231
6709,Spudinc,MN,USA,None,1,1457.2864,1469.65,1469.65,1492.68,16,20,2,38,0.4474
6710,Southside Robotics,GA,USA,pch,0,NULL,1445.63,1445.63,1445.63,3,7,2,12,0.3333
6711,Millennial Falcons,CA,USA,None,1,1408.7672,1392.12,1392.12,1425.3,7,24,0,31,0.2258
6712,Mountaineers,GA,USA,pch,1,1467.34,1459.6,1459.6,1480.05,45,64,3,112,0.4152
6714,A. R. Johnson's Panthers,GA,USA,pch,0,NULL,1400.22,1400.22,1410.48,16,27,5,48,0.3854
6715,Hephzibah High Robotics,GA,USA,pch,1,1427.79,1412.07,1412.07,1437.3,32,70,2,104,0.3173
6716,Circuit Br8kers,GA,USA,pch,0,NULL,1454.02,1454.02,1477.34,20,26,2,48,0.4375
6717,SPARTANS,UT,USA,None,0,NULL,1489.88,1489.88,1500.73,10,9,0,19,0.5263
6718,Rocket Dogs,CA,USA,None,1,1408.2464,1415.85,1415.85,1480.17,9,21,1,31,0.3065
6719,P.O.W.E.R.,BC,Canada,None,1,1496.65,1439.72,1439.72,1496.65,14,19,1,34,0.4265
6720,Walker-Hackensack-Akeley,MN,USA,None,0,NULL,1455.77,1455.77,1470.9,11,6,0,17,0.6471
6721,Tindley Trailblazers,IN,USA,fin,1,1614.14,1547.59,1547.59,1614.14,49,57,0,106,0.4623
6722,LED Robotics,FL,USA,None,1,1497.3568,1493.84,1493.84,1538.19,21,26,0,47,0.4468
6723,Mechanical Mounties,MA,USA,ne,1,1663.47,1543.42,1543.42,1663.47,46,51,1,98,0.4745
6724,Raiders Robotics,AB,Canada,None,0,NULL,1417.88,1417.88,1417.88,3,6,0,9,0.3333
6725,Westminster WildBOTS,ON,Canada,ont,1,1496.7792000000002,1514.93,1514.93,1530.22,46,60,1,107,0.4346
6727,HOT Bots,TX,USA,None,0,NULL,1452.18,1452.18,1465.13,13,11,0,24,0.5417
6728,The Fast and the Curious,AR,USA,None,0,NULL,1424.28,1424.28,1424.28,2,7,0,9,0.2222
6729,RobCoBots,NC,USA,fnc,1,1610.3,1553.81,1553.81,1610.3,82,74,3,159,0.5252
6730,CCS Nuclear Knights,OK,USA,None,0,NULL,1438.01,1438.01,1439.25,5,12,1,18,0.3056
6731,Record Robotics ,MA,USA,ne,1,1507.17,1513.94,1513.94,1528.57,42,60,0,102,0.4118
6732,BHS RoboRaiders,WI,USA,None,1,1383.1048,1395.52,1395.52,1447.29,8,20,2,30,0.3
6733,PSJA North Raiders,TX,USA,fit,1,1419.62,1433.71,1433.71,1446.91,21,25,0,46,0.4565
6736,Knights of the Sea,All,Israel,isr,1,1538.03,1526.56,1526.56,1585.35,68,80,3,151,0.4603
6737,H.R.T,All,Israel,isr,0,NULL,1487.01,1487.01,1487.01,9,15,0,24,0.375
6738,Excalibur,All,Israel,isr,1,1499.38,1512.56,1512.56,1591.71,57,65,2,124,0.4677
6739,Tel Shevaa,All,Israel,isr,0,NULL,1373.93,1373.93,1379.02,13,38,1,52,0.2596
6740,G3 - Glue Gun & Glitter,All,Israel,isr,1,1486.04,1524.95,1524.95,1559.35,58,66,2,126,0.4683
6741,Space monkeys,All,Israel,isr,1,1509.3744000000002,1491.37,1491.37,1547.27,60,54,2,116,0.5259
6742,Augmented Jays,MI,USA,fim,1,1611.92,1546.44,1546.44,1611.92,51,48,0,99,0.5152
6743,Tiger Engineering,FL,USA,None,1,1412.8496,1405.09,1405.09,1410.8,7,20,0,27,0.2593
6744,Mehville Pi,MO,USA,None,1,1497.3112,1487.55,1487.55,1513.36,13,16,1,30,0.45
6746,Mustangs,NY,USA,None,1,1483.1776,1476.73,1476.73,1494.43,18,25,0,43,0.4186
6748,MustangRobotics,AZ,USA,None,0,NULL,1393.59,1393.59,1393.59,3,9,0,12,0.25
6749,tERAbytes,MN,USA,None,1,1438.6488,1436.86,1436.86,1455.61,14,16,0,30,0.4667
6750,HenBotix,GA,USA,pch,1,1461.3032000000003,1438.42,1438.42,1477.95,31,60,4,95,0.3474
6751,RoboFlash,TX,USA,fit,1,1456.54,1406.28,1406.28,1456.54,19,35,1,55,0.3545
6752,charger robotics,TX,USA,None,0,NULL,1458.57,1458.57,1458.57,3,5,0,8,0.375
6753,CBA RoboKings,MI,USA,fim,1,1570.044,1614.63,1614.63,1631,77,82,1,160,0.4844
6754,Trailbots ,TX,USA,fit,1,1413.5120000000002,1423.22,1423.22,1441.01,12,32,1,45,0.2778
6755,Overdrive,CA,USA,None,0,NULL,1435.64,1435.64,1462.45,6,9,1,16,0.4062
6758,Otternauts ,MN,USA,None,1,1434.52,1484.47,1484.47,1529.39,18,39,0,57,0.3158
6762,Oscats,NH,USA,ne,1,1471.0584000000001,1459.61,1459.61,1487.78,30,45,1,76,0.4013
6763,FUSION,NH,USA,ne,1,1601.08,1654.2,1654.2,1771.67,89,57,3,149,0.6074
6764,Flash Drives,CA,USA,None,1,1418.0376,1414.31,1414.31,1425.24,10,24,1,35,0.3
6765,Columbus City Schools Walnut Ridge Scotts,OH,USA,None,0,NULL,1451.93,1451.93,1460.86,6,12,2,20,0.35
6766,ATOM x SKOLL,All,China,None,1,1457.4415999999999,1478.03,1478.03,1508.75,17,21,0,38,0.4474
6768,Denison Robo-Jackets,TX,USA,fit,1,1564.3,1478.83,1478.83,1564.3,34,35,2,71,0.493
6769,Future Star,All,China,None,0,NULL,1401.12,1401.12,1401.12,4,6,1,11,0.4091
6770,Semia United,All,China,None,0,NULL,1441.8,1441.8,1441.8,5,6,0,11,0.4545
6771,Raven,All,China,None,0,NULL,1492.38,1492.38,1492.38,6,5,1,12,0.5417
6800,ViperBots Valor,TX,USA,fit,1,1587.9096,1639.85,1639.85,1683.49,63,57,0,120,0.525
6801,Robot Crabshell ,All,China,None,0,NULL,1502.94,1502.94,1502.94,8,8,0,16,0.5
6802,Mean Caimans,VA,USA,chs,1,1575.15,1614.54,1614.54,1647.11,64,56,4,124,0.5323
6803,HAI-Panda,All,China,None,1,1595.2952,1640.32,1640.32,1662.09,48,30,1,79,0.6139
6804,Team Wolfpack,CA,USA,None,1,1474.3872000000001,1461.64,1461.64,1508.75,14,13,0,27,0.5185
6805,Cyber Jays,NE,USA,None,1,1528.04,1477.56,1477.56,1528.04,16,22,0,38,0.4211
6806,Mineola Wild Reds,NY,USA,None,1,1536.7128,1543.2,1543.2,1581.17,34,59,1,94,0.367
6807,REAL Robotics,WI,USA,None,1,1404.2872,1396.74,1396.74,1406.46,7,13,0,20,0.35
6808,William Tennent Robotics,PA,USA,fma,1,1483.34,1511.11,1511.11,1533.97,21,44,2,67,0.3284
6809,Ace Robotics ,OK,USA,None,1,1460.7704,1450.66,1450.66,1482.66,6,11,1,18,0.3611
6811,Gunnery Gears,CT,USA,ne,1,1424.63,1445.93,1445.93,1497.41,25,49,0,74,0.3378
6812,Andover Snowflakes,MA,USA,ne,0,NULL,1416.2,1416.2,1416.2,4,8,0,12,0.3333
6813,Pangaea,All,India,None,1,1464.0488,1478.63,1478.63,1506.32,17,15,0,32,0.5312
6814,Ellipse ,CA,USA,None,1,1549.76,1507.33,1507.33,1549.76,35,47,2,84,0.4286
6817,10 Factorial,MO,USA,None,1,1424.9984,1417.52,1417.52,1420.59,14,18,0,32,0.4375
6818,Navigator,All,China,None,0,NULL,1420.94,1420.94,1420.94,3,6,1,10,0.35
6819,Viking Robotics,All,Sweden,None,1,1402.75,1414.39,1414.39,1451.16,10,17,0,27,0.3704
6820,Tecmilenio - Scorpion Bots - 6820,All,Mexico,None,0,NULL,1467.62,1467.62,1467.62,6,5,0,11,0.5455
6821,Rogue Techs,CA,USA,None,1,1464.2952,1456.21,1456.21,1485.35,13,28,0,41,0.3171
6822,THE SHISHKABOTS,CA,USA,None,1,1489.7648,1482.81,1482.81,1525.05,24,23,0,47,0.5106
6823,USM Robotics - Wildcats,WI,USA,None,1,1531.0584000000001,1547.93,1547.93,1556.42,43,33,4,80,0.5625
6824,LVA Robot Pigeons,NV,USA,None,1,1586.2024000000001,1607.76,1607.76,1639,32,26,0,58,0.5517
6825,THE STRONGHORNS (FRC6825),NV,USA,None,1,1425.6048,1418.95,1418.95,1420.34,15,26,0,41,0.3659
6826,Experiment 6826,NV,USA,None,0,NULL,1405.16,1405.16,1405.16,4,8,0,12,0.3333
6827,hexagon,All,China,None,0,NULL,1531.36,1531.36,1531.36,7,6,0,13,0.5385
6829,Ignite Robotics,GA,USA,pch,1,1555.04,1659.71,1659.71,1752.28,84,67,2,153,0.5556
6830,Hogbotics,TX,USA,fit,1,1433.63,1455.71,1455.71,1471.55,14,34,0,48,0.2917
6831," A-05 Annex",OR,USA,pnw,1,1582.85,1580.43,1580.43,1632.5,47,62,0,109,0.4312
6832,STEAMex,All,Mexico,None,1,1454.88,1433.89,1433.89,1454.88,19,27,0,46,0.413
6833,Python Robotics,AZ,USA,None,1,1544.7056000000002,1561.19,1561.19,1579.17,39,42,1,82,0.4817
6834,Bionic Warriors,OH,USA,None,1,1454.8,1443.12,1443.12,1454.8,7,20,0,27,0.2593
6836,The Tinkerers,All,Australia,None,0,NULL,1541.5,1541.5,1541.5,9,7,0,16,0.5625
6837,Tecmilenio - Bellum - 6837,All,Mexico,None,0,NULL,1409.2,1409.2,1409.2,5,7,0,12,0.4167
6838,X-SHARC,All,Turkey,None,1,1574.02,1532.79,1532.79,1583.09,46,41,0,87,0.5287
6840,Trojan Robotics,AR,USA,None,1,1412.31,1412.59,1412.59,1418.21,13,15,0,28,0.4643
6841,Cerberus 2.0,AB,Canada,None,1,1497.304,1500.79,1500.79,1521.64,23,16,1,40,0.5875
6842,Polaris,GA,USA,pch,0,NULL,1495.72,1495.72,1495.72,10,16,0,26,0.3846
6843,Guardian Gears,MO,USA,None,1,1525.71,1524.58,1524.58,1563.14,17,23,0,40,0.425
6844,Provotypes,UT,USA,None,1,1470.04,1492.45,1492.45,1516.38,23,20,1,44,0.5341
6845,River Bots,OR,USA,pnw,1,1544.14,1565.16,1565.16,1626.19,48,52,2,102,0.4804
6846,MAGNETUDE,TN,USA,None,1,1439.1064000000001,1433.55,1433.55,1440.64,10,20,0,30,0.3333
6847,Les Lions,QC,Canada,None,0,NULL,1454.62,1454.62,1454.62,4,5,0,9,0.4444
6850,Cell-Ticks,FL,USA,None,1,1444.3704,1436.7,1436.7,1452.35,6,11,0,17,0.3529
6851,Empereurs,QC,Canada,None,1,1464.8872000000001,1471.03,1471.03,1477.1,7,13,2,22,0.3636
6852,JV BX,MI,USA,fim,0,NULL,1580.54,1580.54,1580.54,18,25,0,43,0.4186
6854,Viking Robotics,ON,Canada,ont,1,1483.6136000000001,1484.86,1484.86,1502.76,26,38,0,64,0.4062
6855,Badger Robotics,AR,USA,None,1,1518.01,1477.48,1477.48,1518.01,13,17,0,30,0.4333
6856,RoboRaptors,ON,Canada,ont,1,1461.712,1480.94,1480.94,1521.69,27,37,0,64,0.4219
6858,Fern Creek Tiger Robotics,KY,USA,None,0,NULL,1409.63,1409.63,1409.63,4,6,0,10,0.4
6859,BML Robotics,ON,Canada,ont,1,1461.84,1490.85,1490.85,1526.08,30,44,0,74,0.4054
6860,Equitum Robotics,NJ,USA,fma,1,1492.3752,1503.76,1503.76,1505.72,27,53,1,81,0.3395
6861,The Tyros Team ,MI,USA,fim,1,1594.7152,1628.17,1628.17,1634.98,49,38,3,90,0.5611
6862,The Reavers,MI,USA,fim,1,1385.8032,1379.61,1379.61,1404.25,12,36,0,48,0.25
6863,Squirrels,MD,USA,chs,1,1426.44,1411.4,1411.4,1429.98,18,40,2,60,0.3167
6864,Gryphtech Robotics,ON,Canada,ont,1,1447.61,1432.39,1432.39,1447.61,28,57,2,87,0.3333
6865,Manitoulin Metal 6865,ON,Canada,ont,1,1437.67,1432.62,1432.62,1438.99,20,38,2,60,0.35
6866,The Space Invaders,ON,Canada,ont,1,1500.8288,1506.74,1506.74,1523.73,25,33,0,58,0.431
6867,Panthera Tech,ON,Canada,ont,1,1595.69,1612.28,1612.28,1676.53,58,47,1,106,0.5519
6868,Cadet Robotics,NY,USA,None,1,1466.536,1461.71,1461.71,1484.11,15,17,0,32,0.4688
6869,Gladiateurs,QC,Canada,None,1,1520.9192,1555.53,1555.53,1597.75,22,16,2,40,0.575
6870,BEAM Robotics,NY,USA,None,1,1474.2504,1473.28,1473.28,1490.87,17,18,0,35,0.4857
6871,QC DogSquad,AZ,USA,None,1,1527.2096000000001,1541.58,1541.58,1553.91,22,22,0,44,0.5
6872,PantheraFerro,QC,Canada,None,1,1452.4744,1446.2,1446.2,1463.44,9,11,2,22,0.4545
6873,The Generals,NY,USA,None,1,1389.7336,1378.42,1378.42,1387.82,3,16,0,19,0.1579
6874,IMPERIUM ,All,Turkey,None,1,1383.98,1400.92,1400.92,1473.93,8,23,0,31,0.2581
6875,Amazon Warriors  -  Build A Dream Robotics,ON,Canada,ont,1,1519.77,1508.6,1508.6,1539.93,48,47,1,96,0.5052
6877,Mechanical Mustangs,MI,USA,fim,1,1530.56,1493.78,1493.78,1530.56,28,41,0,69,0.4058
6878,SJB Odyssey ,ON,Canada,ont,1,1531.91,1544.3,1544.3,1575.76,53,52,0,105,0.5048
6880,Universal Serial Brawlers (USB),NY,USA,None,1,1548.1768000000002,1583.6,1583.6,1610.78,29,26,0,55,0.5273
6881,South Lions Roarbotics,ON,Canada,ont,1,1434.1936,1429.25,1429.25,1431.73,23,28,1,52,0.4519
6882,Fahrenheit Robotics,VA,USA,chs,1,1591.43,1559.97,1559.97,1591.43,56,46,1,103,0.5485
6883,Leviathan Robotics,CA,USA,None,1,1464.1504,1469.14,1469.14,1472.77,9,11,0,20,0.45
6884,Deep-Space,CA,USA,None,1,1469.5704,1446.9,1446.9,1515.8,12,22,1,35,0.3571
6885,The Pilots,CA,USA,None,1,1459.09,1464.4,1464.4,1481.08,14,33,0,47,0.2979
6886,Synthesizers,MO,USA,None,1,1611.97,1640.75,1640.75,1715.66,43,35,1,79,0.5506
6887,Dalton Catabots,GA,USA,pch,1,1543.79,1521.63,1521.63,1543.79,46,71,0,117,0.3932
6888,Foothills Robotics ,NC,USA,fnc,1,1475.6544000000001,1496.8,1496.8,1533.63,25,47,2,74,0.3514
6889,DC Current,IA,USA,None,1,1446.2096,1447.53,1447.53,1453.2,9,10,0,19,0.4737
6891,Indians,OK,USA,None,1,1455.8792,1444.3,1444.3,1476.93,10,17,1,28,0.375
6892,Big Cat Robotics,NY,USA,None,1,1432.6272000000001,1426.2,1426.2,1431.41,7,13,0,20,0.35
6893,Bladerunners,MD,USA,chs,1,1502.45,1497,1497,1526.69,23,37,2,62,0.3871
6894,Iced Java,NC,USA,fnc,1,1474.1472,1480.96,1480.96,1482.9,26,31,1,58,0.4569
6895,Mechanical Madness 4-H,NH,USA,ne,1,1454.3896,1439.37,1439.37,1479.67,16,32,0,48,0.3333
6896,CABOTS,All,Mexico,None,1,1504.6192,1512.59,1512.59,1526.8,19,19,1,39,0.5
6897,Astraea Robotics,NJ,USA,fma,1,1484.4736,1485.42,1485.42,1504.6,18,35,0,53,0.3396
6898,The Undergraduate School of Carrots ,TX,USA,fit,0,NULL,1533.58,1533.58,1533.58,19,16,0,35,0.5429
6899,Macon Bots FRC,NC,USA,fnc,1,1445.3312,1453.8,1453.8,1477.89,19,29,2,50,0.4
6900,Hoodie-bots,OK,USA,None,1,1424.3680000000002,1425.16,1425.16,1443.16,7,11,0,18,0.3889
6901,Knights Robotics,TX,USA,fit,1,1468.74,1514.95,1514.95,1588.42,35,37,2,74,0.4865
6902,STRIKE,All,Brazil,None,1,1451.9328,1451.1,1451.1,1454.39,13,21,0,34,0.3824
6904,TeraWatts,CA,USA,None,1,1469.58,1476.95,1476.95,1524.08,18,26,0,44,0.4091
6905,TEAR-A-BYTE,GA,USA,pch,1,1508.26,1463.53,1463.53,1508.26,23,40,1,64,0.3672
6906,Reybots,IL,USA,None,1,1324.41,1363,1363,1403.33,9,20,0,29,0.3103
6907,The G.O.A.T,All,China,None,1,1576.3384,1611.9,1611.9,1621.86,35,19,0,54,0.6481
6908,Infuzed,NC,USA,fnc,1,1567.28,1601.99,1601.99,1623.16,47,43,1,91,0.522
6909,SAKURA Tempesta,All,Japan,None,1,1511.1136000000001,1532.98,1532.98,1549.45,25,27,0,52,0.4808
6910,Mill Creek Steel Talons,GA,USA,pch,1,1496.05,1489.7,1489.7,1496.05,26,36,0,62,0.4194
6911,SO BOTZ,NY,USA,None,1,1523.2512000000002,1539.86,1539.86,1544.12,35,38,1,74,0.4797
6912,InterGalactic Transformers,MN,USA,None,1,1424.3104000000003,1408.04,1408.04,1432.66,9,10,0,19,0.4737
6913,North Crawford Robotics Club,WI,USA,None,0,NULL,1428.84,1428.84,1428.84,5,5,0,10,0.5
6914,Retro5ive,MI,USA,fim,1,1489.0256,1503.09,1503.09,1513.86,19,49,0,68,0.2794
6915,Bulldogs,CA,USA,None,0,NULL,1417.42,1417.42,1417.42,4,5,0,9,0.4444
6916,Iron Thunder,OH,USA,None,1,1400.5632,1397.22,1397.22,1419.76,6,13,0,19,0.3158
6917,Voyageur Robotics,ON,Canada,ont,1,1462.6376,1471.8,1471.8,1486.79,22,34,1,57,0.3947
6918,Napa Cellar Rats,CA,USA,None,1,1464.34,1517.25,1517.25,1609.34,29,34,0,63,0.4603
6919,The Commodores,GA,USA,pch,1,1653.04,1627.7,1627.7,1653.04,81,51,2,134,0.6119
6920,Force Fusion,All,Netherlands,None,1,1437.2304000000001,1441.07,1441.07,1458.65,7,12,0,19,0.3684
6921,Technados,NJ,USA,fma,1,1468.008,1468.13,1468.13,1479.08,23,33,0,56,0.4107
6922,Apache Genesis,AZ,USA,None,1,1447.8752,1451.16,1451.16,1460.7,9,13,0,22,0.4091
6923,Royal Blue Robotics [RB]^2,LA,USA,None,1,1406.7976,1392.88,1392.88,1400.68,8,10,0,18,0.4444
6925,W.A.Robotics,GA,USA,pch,1,1495.0992,1491.93,1491.93,1528.04,37,50,0,87,0.4253
6926,RobotiCats,CA,USA,None,1,1428.1392,1431.55,1431.55,1453.74,6,16,0,22,0.2727
6927,The Franklinton Firebirds,OH,USA,None,1,1359.73,1386.51,1386.51,1415.79,6,21,0,27,0.2222
6928,Blue Armadillos,TN,USA,None,1,1477.9936000000002,1475.48,1475.48,1499.26,11,8,1,20,0.575
6929,Cuivre & Or,QC,Canada,None,1,1486.812,1493.37,1493.37,1499.99,10,12,2,24,0.4583
6931,The Red Company ,AZ,USA,None,0,NULL,1397.94,1397.94,1397.94,2,7,0,9,0.2222
6932,SMART (Smoky Mountain Academic Robotics Team),NC,USA,fnc,1,1471.83,1495.77,1495.77,1509.11,22,57,1,80,0.2812
6933,Archytas,VT,USA,ne,1,1601.72,1626.31,1626.31,1735.27,55,48,1,104,0.5337
6934,Scorps,CA,USA,None,1,1485.32,1493.09,1493.09,1508.45,27,27,0,54,0.5
6935,The Brainy Bunch- Ingram Tom Moore HS,TX,USA,fit,1,1483.7640000000001,1479.84,1479.84,1510.76,17,16,3,36,0.5139
6936,Vault 6936,OH,USA,None,1,1430.82,1518.44,1518.44,1597.57,23,33,0,56,0.4107
6937,McCallie Robotics,TN,USA,None,1,1419.932,1408.49,1408.49,1418.31,6,15,0,21,0.2857
6938,STEM3 West Robotics,CA,USA,None,1,1399.41,1386.89,1386.89,1399.41,8,20,0,28,0.2857
6940,Violet Z,All,China,None,1,1434.1736,1420.13,1420.13,1445.34,16,21,1,38,0.4342
6941,IronPulse Robotics,All,China,None,1,1559.7672,1585.8,1585.8,1589.33,44,31,0,75,0.5867
6943,Blue Bears,NJ,USA,fma,1,1497.9864,1503.33,1503.33,1519.97,27,50,1,78,0.3526
6944,Wolverines,GA,USA,pch,1,1467.516,1475.74,1475.74,1485.37,13,34,1,48,0.2812
6945,Children of the Corn,NJ,USA,fma,1,1562.5872,1588.83,1588.83,1593.59,42,42,2,86,0.5
6946,F & E,All,China,None,0,NULL,1431.21,1431.21,1431.21,6,9,0,15,0.4
6947,Savage Tumaz,All,Chinese Taipei,None,1,1474.7752,1475.8,1475.8,1488.73,10,20,1,31,0.3387
6948,EAGLES,All,Turkey,None,1,1508.3784,1500.12,1500.12,1557.26,12,19,0,31,0.3871
6949,F.E.W Bots,All,China,None,0,NULL,1493.3,1493.3,1493.3,7,4,0,11,0.6364
6950,The Breakfast Club,IA,USA,None,0,NULL,1427.47,1427.47,1427.47,5,5,0,10,0.5
6951,Spartans,TX,USA,None,0,NULL,1533.4,1533.4,1533.4,9,5,0,14,0.6429
6952,Vector Machines,All,China,None,0,NULL,1480.97,1480.97,1480.97,14,23,0,37,0.3784
6953,Quetzals,QC,Canada,None,1,1402.3336000000002,1407.76,1407.76,1451.1,6,13,1,20,0.325
6954,Titans of Industry,MI,USA,fim,1,1441.3456,1419.93,1419.93,1468.06,21,32,1,54,0.3981
6955,Los Chilis,All,Chile,None,1,1457.7576000000001,1454.99,1454.99,1466.75,12,13,0,25,0.48
6956,SHAM-ROCK-BOTICS ☘,IN,USA,fin,1,1520.97,1522.23,1522.23,1528.85,35,51,0,86,0.407
6957,A.C.E.S. (Army of Christian Engineering Students),NV,USA,None,1,1485.6848,1500.89,1500.89,1516.6,24,36,0,60,0.4
6958,CougarBots,MI,USA,fim,1,1515.6432000000002,1526.33,1526.33,1540.64,27,27,0,54,0.5
6959,Organized Chaos,WA,USA,pnw,1,1469.544,1457.57,1457.57,1499.72,15,33,0,48,0.3125
6960,The Rusty Huskies,CA,USA,None,1,1390.25,1371.79,1371.79,1390.25,8,21,0,29,0.2759
6961,SIbots,SC,USA,None,1,1414.48,1415.39,1415.39,1457.8,9,18,0,27,0.3333
6962,RobotX,CA,USA,None,1,1489.2968,1487.06,1487.06,1517.22,11,13,0,24,0.4583
6963,Blood Sweat and Gears,MI,USA,fim,1,1514.4080000000001,1506.53,1506.53,1566.48,34,34,0,68,0.5
6964,BearBots,OH,USA,None,1,1516.8024,1521.66,1521.66,1551.26,15,33,0,48,0.3125
6965,Tecmilenio XibalBots 6965,All,Mexico,None,1,1450.54,1415.44,1415.44,1450.54,10,23,0,33,0.303
6967,A.T.Vortex,All,China,None,0,NULL,1427.77,1427.77,1427.77,8,14,0,22,0.3636
6968,Team Pi,All,Netherlands,None,1,1436.31,1464.81,1464.81,1500.74,12,28,0,40,0.3
6969,Cyborgs,NY,USA,None,1,1466.8688000000002,1468.49,1468.49,1474.98,15,17,0,32,0.4688
6970,Barbarian,All,China,None,1,1473.544,1485.13,1485.13,1499.38,13,12,1,26,0.5192
6971,The Sky Savior,All,China,None,0,NULL,1328.35,1328.35,1328.35,2,8,0,10,0.2
6974,Zia Robotics,NM,USA,fit,1,1523.616,1515.18,1515.18,1582.28,22,32,2,56,0.4107
